Site,Date,Time,Time Zone,Measurement (MWh/h),Forecast (MWh/h),Uncertainty lower bound (MWh/h),Uncertainty upper bound (MWh/h)
Vermont (Billing Load),2017-04-14,18:00:00,EDT,,64.22493,50.17365,78.27622
Vermont (Billing Load),2017-04-14,19:00:00,EDT,,17.41554,10.89907,23.93201
Vermont (Billing Load),2017-04-14,20:00:00,EDT,,0.71813,0.71813,0.71813
Vermont (Billing Load),2017-04-14,21:00:00,EDT,,0.05143,0.05143,0.05143
Vermont (Billing Load),2017-04-14,22:00:00,EDT,,0.05155,0.05155,0.05155
Vermont (Billing Load),2017-04-14,23:00:00,EDT,,0.05164,0.05164,0.05164
Vermont (Billing Load),2017-04-15,00:00:00,EDT,,0.05171,0.05171,0.05171
Vermont (Billing Load),2017-04-15,01:00:00,EDT,,0.05175,0.05175,0.05175
Vermont (Billing Load),2017-04-15,02:00:00,EDT,,0.0518,0.0518,0.0518
Vermont (Billing Load),2017-04-15,03:00:00,EDT,,0.05185,0.05185,0.05185
Vermont (Billing Load),2017-04-15,04:00:00,EDT,,0.05191,0.05191,0.05191
Vermont (Billing Load),2017-04-15,05:00:00,EDT,,0.04814,0.04814,0.04814
Vermont (Billing Load),2017-04-15,06:00:00,EDT,,0.04819,0.04819,0.04819
Vermont (Billing Load),2017-04-15,07:00:00,EDT,,3.74711,1.00002,6.49419
Vermont (Billing Load),2017-04-15,08:00:00,EDT,,22.93195,13.369,32.49491
Vermont (Billing Load),2017-04-15,09:00:00,EDT,,54.33365,39.0241,69.64319
Vermont (Billing Load),2017-04-15,10:00:00,EDT,,76.79793,61.74554,91.85033
Vermont (Billing Load),2017-04-15,11:00:00,EDT,,95.73336,76.96962,114.49709
Vermont (Billing Load),2017-04-15,12:00:00,EDT,,108.0768,86.89375,129.25985
Vermont (Billing Load),2017-04-15,13:00:00,EDT,,118.22145,95.05004,141.39285
Vermont (Billing Load),2017-04-15,14:00:00,EDT,,114.39553,91.97401,136.81705
Vermont (Billing Load),2017-04-15,15:00:00,EDT,,89.44198,71.91135,106.97261
Vermont (Billing Load),2017-04-15,16:00:00,EDT,,65.99265,50.91982,81.06547
Vermont (Billing Load),2017-04-15,17:00:00,EDT,,35.60275,22.71518,48.49032
Vermont (Billing Load),2017-04-15,18:00:00,EDT,,15.26356,7.94528,22.58183
Vermont (Billing Load),2017-04-15,19:00:00,EDT,,4.45813,1.47534,7.44092
Vermont (Billing Load),2017-04-15,20:00:00,EDT,,0.28944,0.28944,0.28944
Vermont (Billing Load),2017-04-15,21:00:00,EDT,,0.0575,0.0575,0.0575
Vermont (Billing Load),2017-04-15,22:00:00,EDT,,0.05784,0.05784,0.05784
Vermont (Billing Load),2017-04-15,23:00:00,EDT,,0.05814,0.05814,0.05814
Vermont (Billing Load),2017-04-16,00:00:00,EDT,,0.05839,0.05839,0.05839
Vermont (Billing Load),2017-04-16,01:00:00,EDT,,0.05858,0.05858,0.05858
Vermont (Billing Load),2017-04-16,02:00:00,EDT,,0.05873,0.05873,0.05873
Vermont (Billing Load),2017-04-16,03:00:00,EDT,,0.05882,0.05882,0.05882
Vermont (Billing Load),2017-04-16,04:00:00,EDT,,0.05888,0.05888,0.05888
Vermont (Billing Load),2017-04-16,05:00:00,EDT,,0.05729,0.05729,0.05729
Vermont (Billing Load),2017-04-16,06:00:00,EDT,,0.05759,0.05759,0.05759
Vermont (Billing Load),2017-04-16,07:00:00,EDT,,2.75902,0.68975,5.17606
Vermont (Billing Load),2017-04-16,08:00:00,EDT,,17.65916,9.22152,26.0968
Vermont (Billing Load),2017-04-16,09:00:00,EDT,,42.53029,29.33742,55.72316
Vermont (Billing Load),2017-04-16,10:00:00,EDT,,62.05658,46.88539,77.22778
Vermont (Billing Load),2017-04-16,11:00:00,EDT,,81.81456,65.7789,97.85021
Vermont (Billing Load),2017-04-16,12:00:00,EDT,,95.6151,76.87454,114.35566
Vermont (Billing Load),2017-04-16,13:00:00,EDT,,94.77619,76.20006,113.35233
Vermont (Billing Load),2017-04-16,14:00:00,EDT,,89.13644,71.6657,106.60718
Vermont (Billing Load),2017-04-16,15:00:00,EDT,,75.3662,60.14743,90.58497
Vermont (Billing Load),2017-04-16,16:00:00,EDT,,53.6527,38.16165,69.14375
Vermont (Billing Load),2017-04-16,17:00:00,EDT,,39.37946,24.23846,54.52046
Vermont (Billing Load),2017-04-16,18:00:00,EDT,,22.66148,13.69055,31.63241
Vermont (Billing Load),2017-04-16,19:00:00,EDT,,5.93352,2.91663,8.95042
Vermont (Billing Load),2017-04-16,20:00:00,EDT,,0.38253,0.38253,0.38253
Vermont (Billing Load),2017-04-16,21:00:00,EDT,,0.05891,0.05891,0.05891
Vermont (Billing Load),2017-04-16,22:00:00,EDT,,0.05886,0.05886,0.05886
Vermont (Billing Load),2017-04-16,23:00:00,EDT,,0.05881,0.05881,0.05881
Vermont (Billing Load),2017-04-17,00:00:00,EDT,,0.05875,0.05875,0.05875
Vermont (Billing Load),2017-04-17,01:00:00,EDT,,0.05869,0.05869,0.05869
Vermont (Billing Load),2017-04-17,02:00:00,EDT,,0.05864,0.05864,0.05864
Vermont (Billing Load),2017-04-17,03:00:00,EDT,,0.0586,0.0586,0.0586
Vermont (Billing Load),2017-04-17,04:00:00,EDT,,0.05855,0.05855,0.05855
Vermont (Billing Load),2017-04-17,05:00:00,EDT,,0.05894,0.05894,0.05894
Vermont (Billing Load),2017-04-17,06:00:00,EDT,,0.05892,0.05892,0.05892
Vermont (Billing Load),2017-04-17,07:00:00,EDT,,3.82835,1.98114,5.67555
Vermont (Billing Load),2017-04-17,08:00:00,EDT,,21.35083,16.06109,26.64057
Vermont (Billing Load),2017-04-17,09:00:00,EDT,,42.42362,32.36042,52.48683
Vermont (Billing Load),2017-04-17,10:00:00,EDT,,61.68887,46.24995,77.12778
Vermont (Billing Load),2017-04-17,11:00:00,EDT,,83.57519,67.19445,99.95592
Vermont (Billing Load),2017-04-17,12:00:00,EDT,,104.5716,84.07557,125.06764
Vermont (Billing Load),2017-04-17,13:00:00,EDT,,116.92126,94.0047,139.83783
Vermont (Billing Load),2017-04-17,14:00:00,EDT,,118.59431,95.34983,141.8388
Vermont (Billing Load),2017-04-17,15:00:00,EDT,,105.76258,85.03312,126.49205
Vermont (Billing Load),2017-04-17,16:00:00,EDT,,87.65795,70.47699,104.83891
Vermont (Billing Load),2017-04-17,17:00:00,EDT,,68.48163,52.91506,84.04821
Vermont (Billing Load),2017-04-17,18:00:00,EDT,,46.62404,34.80499,58.44308
Vermont (Billing Load),2017-04-17,19:00:00,EDT,,14.42634,8.76687,20.08581
Vermont (Billing Load),2017-04-17,20:00:00,EDT,,0.75437,0.75437,0.75437
Vermont (Billing Load),2017-04-17,21:00:00,EDT,,0.05885,0.05885,0.05885
Vermont (Billing Load),2017-04-17,22:00:00,EDT,,0.05886,0.05886,0.05886
Vermont (Billing Load),2017-04-17,23:00:00,EDT,,0.05885,0.05885,0.05885
Vermont (Billing Load),2017-04-18,00:00:00,EDT,,0.05884,0.05884,0.05884
Vermont (Billing Load),2017-04-18,01:00:00,EDT,,0.05886,0.05886,0.05886
Vermont (Billing Load),2017-04-18,02:00:00,EDT,,0.05889,0.05889,0.05889
Vermont (Billing Load),2017-04-18,03:00:00,EDT,,0.05889,0.05889,0.05889
Vermont (Billing Load),2017-04-18,04:00:00,EDT,,0.05889,0.05889,0.05889
Vermont (Billing Load),2017-04-18,05:00:00,EDT,,0.05891,0.05891,0.05891
Vermont (Billing Load),2017-04-18,06:00:00,EDT,,0.05891,0.05891,0.05891
Vermont (Billing Load),2017-04-18,07:00:00,EDT,,6.17509,2.87671,9.47347
Vermont (Billing Load),2017-04-18,08:00:00,EDT,,36.43024,25.71851,47.14198
Vermont (Billing Load),2017-04-18,09:00:00,EDT,,77.95891,62.37653,93.54128
Vermont (Billing Load),2017-04-18,10:00:00,EDT,,101.3937,81.52054,121.26687
Vermont (Billing Load),2017-04-18,11:00:00,EDT,,123.88658,99.60481,148.16834
Vermont (Billing Load),2017-04-18,12:00:00,EDT,,143.12218,115.07024,171.17413
Vermont (Billing Load),2017-04-18,13:00:00,EDT,,152.36642,122.5026,182.23024
Vermont (Billing Load),2017-04-18,14:00:00,EDT,,153.44061,123.36625,183.51497
Vermont (Billing Load),2017-04-18,15:00:00,EDT,,145.47142,116.95902,173.98381
Vermont (Billing Load),2017-04-18,16:00:00,EDT,,128.39071,103.22613,153.55529
Vermont (Billing Load),2017-04-18,17:00:00,EDT,,99.08373,79.66332,118.50414
Vermont (Billing Load),2017-04-18,18:00:00,EDT,,66.26491,52.11281,80.41701
Vermont (Billing Load),2017-04-18,19:00:00,EDT,,19.51535,12.6227,26.40799
Vermont (Billing Load),2017-04-18,20:00:00,EDT,,0.98121,0.98121,0.98121
Vermont (Billing Load),2017-04-18,21:00:00,EDT,,0.05808,0.05808,0.05808
Vermont (Billing Load),2017-04-18,22:00:00,EDT,,0.058,0.058,0.058
Vermont (Billing Load),2017-04-18,23:00:00,EDT,,0.05793,0.05793,0.05793
Vermont (Billing Load),2017-04-19,00:00:00,EDT,,0.05787,0.05787,0.05787
Vermont (Billing Load),2017-04-19,01:00:00,EDT,,0.05784,0.05784,0.05784
Vermont (Billing Load),2017-04-19,02:00:00,EDT,,0.0578,0.0578,0.0578
Vermont (Billing Load),2017-04-19,03:00:00,EDT,,0.05777,0.05777,0.05777
Vermont (Billing Load),2017-04-19,04:00:00,EDT,,0.05774,0.05774,0.05774
Vermont (Billing Load),2017-04-19,05:00:00,EDT,,0.05873,0.05873,0.05873
Vermont (Billing Load),2017-04-19,06:00:00,EDT,,0.05872,0.05872,0.05872
Vermont (Billing Load),2017-04-19,07:00:00,EDT,,3.8998,0.98961,6.80999
Vermont (Billing Load),2017-04-19,08:00:00,EDT,,20.7706,10.80788,30.73332
Vermont (Billing Load),2017-04-19,09:00:00,EDT,,47.77838,32.90835,62.6484
Vermont (Billing Load),2017-04-19,10:00:00,EDT,,65.71259,50.27452,81.15066
Vermont (Billing Load),2017-04-19,11:00:00,EDT,,88.97153,71.53311,106.40995
Vermont (Billing Load),2017-04-19,12:00:00,EDT,,108.84535,87.51166,130.17904
Vermont (Billing Load),2017-04-19,13:00:00,EDT,,116.4604,93.63416,139.28664
Vermont (Billing Load),2017-04-19,14:00:00,EDT,,108.5957,87.31095,129.88046
Vermont (Billing Load),2017-04-19,15:00:00,EDT,,84.55739,67.98414,101.13063
Vermont (Billing Load),2017-04-19,16:00:00,EDT,,50.966,35.54921,66.38278
Vermont (Billing Load),2017-04-19,17:00:00,EDT,,24.63212,16.15741,33.10683
Vermont (Billing Load),2017-04-19,18:00:00,EDT,,12.53581,8.81897,16.25265
Vermont (Billing Load),2017-04-19,19:00:00,EDT,,4.66085,2.725,6.59671
Vermont (Billing Load),2017-04-19,20:00:00,EDT,,0.36298,0.36298,0.36298
Vermont (Billing Load),2017-04-19,21:00:00,EDT,,0.05603,0.05603,0.05603
Vermont (Billing Load),2017-04-19,22:00:00,EDT,,0.05588,0.05588,0.05588
Vermont (Billing Load),2017-04-19,23:00:00,EDT,,0.05574,0.05574,0.05574
Vermont (Billing Load),2017-04-20,00:00:00,EDT,,0.05561,0.05561,0.05561
Vermont (Billing Load),2017-04-20,01:00:00,EDT,,0.05548,0.05548,0.05548
Vermont (Billing Load),2017-04-20,02:00:00,EDT,,0.05537,0.05537,0.05537
Vermont (Billing Load),2017-04-20,03:00:00,EDT,,0.05527,0.05527,0.05527
Vermont (Billing Load),2017-04-20,04:00:00,EDT,,0.05519,0.05519,0.05519
Vermont (Billing Load),2017-04-20,05:00:00,EDT,,0.05616,0.05616,0.05616
Vermont (Billing Load),2017-04-20,06:00:00,EDT,,0.05605,0.05605,0.05605
Vermont (Billing Load),2017-04-20,07:00:00,EDT,,1.58068,1.58068,1.58068
Vermont (Billing Load),2017-04-20,08:00:00,EDT,,7.84337,4.73053,10.9562
Vermont (Billing Load),2017-04-20,09:00:00,EDT,,20.95327,14.61577,27.29077
Vermont (Billing Load),2017-04-20,10:00:00,EDT,,34.12554,24.52705,43.72404
Vermont (Billing Load),2017-04-20,11:00:00,EDT,,49.43798,36.90191,61.97404
Vermont (Billing Load),2017-04-20,12:00:00,EDT,,68.79093,53.22079,84.36106
Vermont (Billing Load),2017-04-20,13:00:00,EDT,,85.47791,68.72424,102.23158
Vermont (Billing Load),2017-04-20,14:00:00,EDT,,89.19193,71.71031,106.67355
Vermont (Billing Load),2017-04-20,15:00:00,EDT,,86.37548,69.44588,103.30507
Vermont (Billing Load),2017-04-20,16:00:00,EDT,,73.07633,58.20837,87.94429
Vermont (Billing Load),2017-04-20,17:00:00,EDT,,52.53666,37.01683,68.05649
Vermont (Billing Load),2017-04-20,18:00:00,EDT,,28.71871,18.54751,38.88991
Vermont (Billing Load),2017-04-20,19:00:00,EDT,,8.89177,5.09902,12.68452
Vermont (Billing Load),2017-04-20,20:00:00,EDT,,0.65825,0.65825,0.65825
Vermont (Billing Load),2017-04-20,21:00:00,EDT,,0.05535,0.05535,0.05535
Vermont (Billing Load),2017-04-20,22:00:00,EDT,,0.0552,0.0552,0.0552
Vermont (Billing Load),2017-04-20,23:00:00,EDT,,0.05505,0.05505,0.05505
Vermont (Billing Load),2017-04-21,00:00:00,EDT,,0.05491,0.05491,0.05491
Vermont (Billing Load),2017-04-21,01:00:00,EDT,,0.05478,0.05478,0.05478
Vermont (Billing Load),2017-04-21,02:00:00,EDT,,0.05464,0.05464,0.05464
Vermont (Billing Load),2017-04-21,03:00:00,EDT,,0.0545,0.0545,0.0545
Vermont (Billing Load),2017-04-21,04:00:00,EDT,,0.05436,0.05436,0.05436
Vermont (Billing Load),2017-04-21,05:00:00,EDT,,0.05446,0.05446,0.05446
Vermont (Billing Load),2017-04-21,06:00:00,EDT,,0.0545,0.0545,0.0545
Vermont (Billing Load),2017-04-21,07:00:00,EDT,,1.32252,1.32252,1.32252
Vermont (Billing Load),2017-04-21,08:00:00,EDT,,5.88766,2.943,8.83232
Vermont (Billing Load),2017-04-21,09:00:00,EDT,,11.22454,6.67923,15.76985
Vermont (Billing Load),2017-04-21,10:00:00,EDT,,12.40031,6.97393,17.8267
Vermont (Billing Load),2017-04-21,11:00:00,EDT,,14.36862,7.41688,21.32036
Vermont (Billing Load),2017-04-21,12:00:00,EDT,,15.97915,8.67675,23.28155
Vermont (Billing Load),2017-04-21,13:00:00,EDT,,18.04851,11.26129,24.83573
Vermont (Billing Load),2017-04-21,14:00:00,EDT,,18.76851,13.20104,24.33597
Vermont (Billing Load),2017-04-21,15:00:00,EDT,,19.90214,13.85015,25.95412
Vermont (Billing Load),2017-04-21,16:00:00,EDT,,18.89704,13.267,24.52708
Vermont (Billing Load),2017-04-21,17:00:00,EDT,,14.12923,9.97347,18.285
Vermont (Billing Load),2017-04-21,18:00:00,EDT,,10.91072,8.65383,13.16761
Vermont (Billing Load),2017-04-21,19:00:00,EDT,,4.82523,3.71795,5.93251
Vermont (Billing Load),2017-04-21,20:00:00,EDT,,0.39823,0.39823,0.39823
Vermont (Billing Load),2017-04-21,21:00:00,EDT,,0.05372,0.05372,0.05372
Vermont (Billing Load),2017-04-21,22:00:00,EDT,,0.05359,0.05359,0.05359
Vermont (Billing Load),2017-04-21,23:00:00,EDT,,0.05347,0.05347,0.05347
Vermont (Billing Load),2017-04-22,00:00:00,EDT,,0.05336,0.05336,0.05336
Vermont (Billing Load),2017-04-22,01:00:00,EDT,,0.05325,0.05325,0.05325
Vermont (Billing Load),2017-04-22,02:00:00,EDT,,0.05315,0.05315,0.05315
Vermont (Billing Load),2017-04-22,03:00:00,EDT,,0.05307,0.05307,0.05307
Vermont (Billing Load),2017-04-22,04:00:00,EDT,,0.053,0.053,0.053
Vermont (Billing Load),2017-04-22,05:00:00,EDT,,0.0534,0.0534,0.0534
Vermont (Billing Load),2017-04-22,06:00:00,EDT,,0.05386,0.05386,0.05386
Vermont (Billing Load),2017-04-22,07:00:00,EDT,,2.32197,0.58049,4.29878
Vermont (Billing Load),2017-04-22,08:00:00,EDT,,9.67023,4.18668,15.15378
Vermont (Billing Load),2017-04-22,09:00:00,EDT,,16.36524,7.06363,25.66685
Vermont (Billing Load),2017-04-22,10:00:00,EDT,,21.50296,11.07157,31.93436
Vermont (Billing Load),2017-04-22,11:00:00,EDT,,25.56789,14.77982,36.35596
Vermont (Billing Load),2017-04-22,12:00:00,EDT,,29.96573,18.17224,41.75923
Vermont (Billing Load),2017-04-22,13:00:00,EDT,,37.38469,24.35685,50.41253
Vermont (Billing Load),2017-04-22,14:00:00,EDT,,40.09963,26.66911,53.53015
Vermont (Billing Load),2017-04-22,15:00:00,EDT,,36.70367,23.53261,49.87472
Vermont (Billing Load),2017-04-22,16:00:00,EDT,,33.40879,20.31421,46.50336
Vermont (Billing Load),2017-04-22,17:00:00,EDT,,25.57683,18.39734,32.75632
Vermont (Billing Load),2017-04-22,18:00:00,EDT,,17.79488,12.34314,23.24662
Vermont (Billing Load),2017-04-22,19:00:00,EDT,,7.39407,3.8315,10.95663
Vermont (Billing Load),2017-04-22,20:00:00,EDT,,0.73335,0.73335,0.73335
Vermont (Billing Load),2017-04-22,21:00:00,EDT,,0.05248,0.05248,0.05248
Vermont (Billing Load),2017-04-22,22:00:00,EDT,,0.05239,0.05239,0.05239
Vermont (Billing Load),2017-04-22,23:00:00,EDT,,0.05231,0.05231,0.05231
Vermont (Billing Load),2017-04-23,00:00:00,EDT,,0.05225,0.05225,0.05225
Vermont (Billing Load),2017-04-23,01:00:00,EDT,,0.05221,0.05221,0.05221
Vermont (Billing Load),2017-04-23,02:00:00,EDT,,0.05219,0.05219,0.05219
Vermont (Billing Load),2017-04-23,03:00:00,EDT,,0.0522,0.0522,0.0522
Vermont (Billing Load),2017-04-23,04:00:00,EDT,,0.05221,0.05221,0.05221
Vermont (Billing Load),2017-04-23,05:00:00,EDT,,0.05332,0.05332,0.05332
Vermont (Billing Load),2017-04-23,06:00:00,EDT,,0.05622,0.05622,0.05622
Vermont (Billing Load),2017-04-23,07:00:00,EDT,,6.40097,2.37531,10.42663
Vermont (Billing Load),2017-04-23,08:00:00,EDT,,31.81759,20.33463,43.30055
Vermont (Billing Load),2017-04-23,09:00:00,EDT,,75.87336,60.34076,91.40596
Vermont (Billing Load),2017-04-23,10:00:00,EDT,,108.87783,87.53778,130.21789
Vermont (Billing Load),2017-04-23,11:00:00,EDT,,138.05498,110.9962,165.11376
Vermont (Billing Load),2017-04-23,12:00:00,EDT,,154.96197,124.58942,185.33452
Vermont (Billing Load),2017-04-23,13:00:00,EDT,,163.11584,131.14513,195.08654
Vermont (Billing Load),2017-04-23,14:00:00,EDT,,161.66713,129.98037,193.35388
Vermont (Billing Load),2017-04-23,15:00:00,EDT,,151.70899,121.97403,181.44395
Vermont (Billing Load),2017-04-23,16:00:00,EDT,,132.7633,106.7417,158.78491
Vermont (Billing Load),2017-04-23,17:00:00,EDT,,101.34362,81.48027,121.20696
Vermont (Billing Load),2017-04-23,18:00:00,EDT,,66.13164,51.37752,80.88576
Vermont (Billing Load),2017-04-23,19:00:00,EDT,,21.04107,13.31663,28.76551
Vermont (Billing Load),2017-04-23,20:00:00,EDT,,1.23695,1.23695,1.23695
Vermont (Billing Load),2017-04-23,21:00:00,EDT,,0.05166,0.05166,0.05166
Vermont (Billing Load),2017-04-23,22:00:00,EDT,,0.05154,0.05154,0.05154
Vermont (Billing Load),2017-04-23,23:00:00,EDT,,0.05144,0.05144,0.05144
Vermont (Billing Load),2017-04-24,00:00:00,EDT,,0.05134,0.05134,0.05134
Vermont (Billing Load),2017-04-24,01:00:00,EDT,,0.05125,0.05125,0.05125
Vermont (Billing Load),2017-04-24,02:00:00,EDT,,0.05117,0.05117,0.05117
Vermont (Billing Load),2017-04-24,03:00:00,EDT,,0.05111,0.05111,0.05111
Vermont (Billing Load),2017-04-24,04:00:00,EDT,,0.05105,0.05105,0.05105
Vermont (Billing Load),2017-04-24,05:00:00,EDT,,0.05133,0.05133,0.05133
Vermont (Billing Load),2017-04-24,06:00:00,EDT,,0.06228,0.06228,0.06228
Vermont (Billing Load),2017-04-24,07:00:00,EDT,,6.64283,3.14556,10.14011
Vermont (Billing Load),2017-04-24,08:00:00,EDT,,30.3896,20.73647,40.04273
Vermont (Billing Load),2017-04-24,09:00:00,EDT,,58.93749,43.76563,74.10935
Vermont (Billing Load),2017-04-24,10:00:00,EDT,,83.70689,67.30034,100.11344
Vermont (Billing Load),2017-04-24,11:00:00,EDT,,110.28907,88.67241,131.90573
Vermont (Billing Load),2017-04-24,12:00:00,EDT,,136.03435,109.37161,162.69708
Vermont (Billing Load),2017-04-24,13:00:00,EDT,,147.35394,118.47257,176.23531
Vermont (Billing Load),2017-04-24,14:00:00,EDT,,145.8079,117.22955,174.38625
Vermont (Billing Load),2017-04-24,15:00:00,EDT,,137.73055,110.73536,164.72573
Vermont (Billing Load),2017-04-24,16:00:00,EDT,,115.46043,92.83019,138.09067
Vermont (Billing Load),2017-04-24,17:00:00,EDT,,88.15017,70.87274,105.42761
Vermont (Billing Load),2017-04-24,18:00:00,EDT,,56.23811,41.80547,70.67075
Vermont (Billing Load),2017-04-24,19:00:00,EDT,,18.8456,11.3482,26.343
Vermont (Billing Load),2017-04-24,20:00:00,EDT,,1.31174,1.31174,1.31174
Vermont (Billing Load),2017-04-24,21:00:00,EDT,,0.05092,0.05092,0.05092
Vermont (Billing Load),2017-04-24,22:00:00,EDT,,0.05085,0.05085,0.05085
Vermont (Billing Load),2017-04-24,23:00:00,EDT,,0.05078,0.05078,0.05078
Vermont (Billing Load),2017-04-25,00:00:00,EDT,,0.05071,0.05071,0.05071
Vermont (Billing Load),2017-04-25,01:00:00,EDT,,0.05064,0.05064,0.05064
Vermont (Billing Load),2017-04-25,02:00:00,EDT,,0.05059,0.05059,0.05059
Vermont (Billing Load),2017-04-25,03:00:00,EDT,,0.05053,0.05053,0.05053
Vermont (Billing Load),2017-04-25,04:00:00,EDT,,0.05049,0.05049,0.05049
Vermont (Billing Load),2017-04-25,05:00:00,EDT,,0.05068,0.05068,0.05068
Vermont (Billing Load),2017-04-25,06:00:00,EDT,,0.08686,0.08686,0.08686
Vermont (Billing Load),2017-04-25,07:00:00,EDT,,5.31603,2.1541,8.47795
Vermont (Billing Load),2017-04-25,08:00:00,EDT,,17.78024,10.08073,25.47975
Vermont (Billing Load),2017-04-25,09:00:00,EDT,,28.52793,16.8365,40.21936
Vermont (Billing Load),2017-04-25,10:00:00,EDT,,32.69453,18.22538,47.16368
Vermont (Billing Load),2017-04-25,11:00:00,EDT,,37.113,21.88866,52.33734
Vermont (Billing Load),2017-04-25,12:00:00,EDT,,39.1282,23.58152,54.67488
Vermont (Billing Load),2017-04-25,13:00:00,EDT,,39.4905,23.91251,55.06848
Vermont (Billing Load),2017-04-25,14:00:00,EDT,,39.36817,23.89686,54.83949
Vermont (Billing Load),2017-04-25,15:00:00,EDT,,37.42029,22.18925,52.65132
Vermont (Billing Load),2017-04-25,16:00:00,EDT,,33.33907,17.83478,48.84337
Vermont (Billing Load),2017-04-25,17:00:00,EDT,,24.43172,15.53408,33.32935
Vermont (Billing Load),2017-04-25,18:00:00,EDT,,14.46764,9.51408,19.42121
Vermont (Billing Load),2017-04-25,19:00:00,EDT,,5.93051,3.37052,8.49049
Vermont (Billing Load),2017-04-25,20:00:00,EDT,,0.75929,0.75929,0.75929
Vermont (Billing Load),2017-04-25,21:00:00,EDT,,0.04979,0.04979,0.04979
Vermont (Billing Load),2017-04-25,22:00:00,EDT,,0.04973,0.04973,0.04973
Vermont (Billing Load),2017-04-25,23:00:00,EDT,,0.04967,0.04967,0.04967
Vermont (Billing Load),2017-04-26,00:00:00,EDT,,0.04962,0.04962,0.04962
Vermont (Billing Load),2017-04-26,01:00:00,EDT,,0.04958,0.04958,0.04958
Vermont (Billing Load),2017-04-26,02:00:00,EDT,,0.04954,0.04954,0.04954
Vermont (Billing Load),2017-04-26,03:00:00,EDT,,0.0495,0.0495,0.0495
Vermont (Billing Load),2017-04-26,04:00:00,EDT,,0.04949,0.04949,0.04949
Vermont (Billing Load),2017-04-26,05:00:00,EDT,,0.05017,0.05017,0.05017
Vermont (Billing Load),2017-04-26,06:00:00,EDT,,0.073,0.073,0.073
Vermont (Billing Load),2017-04-26,07:00:00,EDT,,2.51424,0.62856,4.6335
Vermont (Billing Load),2017-04-26,08:00:00,EDT,,9.7102,4.25075,15.16964
Vermont (Billing Load),2017-04-26,09:00:00,EDT,,18.99317,9.46577,28.52057
Vermont (Billing Load),2017-04-26,10:00:00,EDT,,29.22835,16.33505,42.12166
Vermont (Billing Load),2017-04-26,11:00:00,EDT,,40.63569,25.58313,55.68825
Vermont (Billing Load),2017-04-26,12:00:00,EDT,,51.70435,36.12035,67.28834
Vermont (Billing Load),2017-04-26,13:00:00,EDT,,60.64156,45.43381,75.84932
Vermont (Billing Load),2017-04-26,14:00:00,EDT,,72.44831,57.97248,86.92415
Vermont (Billing Load),2017-04-26,15:00:00,EDT,,78.24125,62.90597,93.57654
Vermont (Billing Load),2017-04-26,16:00:00,EDT,,71.04502,55.92905,86.16099
Vermont (Billing Load),2017-04-26,17:00:00,EDT,,57.36459,41.77972,72.94947
Vermont (Billing Load),2017-04-26,18:00:00,EDT,,37.93834,25.34597,50.53071
Vermont (Billing Load),2017-04-26,19:00:00,EDT,,13.57505,7.21863,19.93146
Vermont (Billing Load),2017-04-26,20:00:00,EDT,,1.09421,1.09421,1.09421
